britney spears || hi my name is harry and i hate britney spears || -1
iphone || have you tried seesmic desktop ? it 's much better -LRB- although tweetdeck is pretty good on the iphone -RRB- . || 0
obama || FOIA crowdsource website Wikicountability.org launched by CrossroadsGPS to make obama administrator accountable . . || -1
khloe kardashian || whys Amber Rose sooooo sexyyyyy wont say shes my role model khloe kardashian is im talking famous people not in general || 1
wii || teen game night this friday 11/7 6:30 -9 pm ! free pizza and sodas ! wii have ddr , beatles rock band , and more ! bring a friend ! || 0
bill gates || Can you tell Steve Jobs from bill gates ? -- -LRB- I could have done better than 60 % -- fun quiz ! -RRB- || 0
wii || ive played that wii before and damn its a workout for real ... ha || -1
ipod || 30 + famous useful ipod touch / phone applications | dzinepress || 1
britney spears || i love body language ! heidi sounds like the next britney spears ! yall should really do a song together . || 0
google wave || anyone try ribbit yet with google wave ? would love to hear how it is ! || 0
google || I have big probs with di fucking '' google '' and '' you tube '' !!! * ugghhh * * aaahhhhh * ; -RRB- || -1
psp || custom firmware on the psp is fantastic . and disgaea looks like fun already . || 1
harry potter || Reading Goblet Of Fire while watching the harry potter movies again . . this is either going to get confusing , or make total sense || 0
harry potter || oh my god i just finished watching a marathon of every harry potter movie and Draco is so hot , and Ron and Harry and Snape i love all of them ! || 0
britney spears || britney spears - gim me more < -- its britney bitch ! || -1
tiger woods || SFGSports | Americans win the Presidents Cup : tiger woods had a perfect week , and the Americans stayed . . || 1
britney spears || britneyspears news ! britney spears with jason trawick , exes in trouble -LRB- via a socialites ... || 0
google wave || invite to google wave has been sent , it might take a while || 0
britney spears || mmm that britney spears bitch keep falling me ; im bouta whupp her stupid ass || -1
google wave || i 'd love to try google wave . could you please send me an invite ? || 1
bill gates || Windows 7 sneakers ass . seriously . Sooo smooth , like butter . And bill gates did n't pay me shit to say this . || 0
windows 7 || windows 7 ultimate -LSB- dvd x32 -RSB- : category : software subcategory : windows - other size : 2.33 gigabyte ratio : . . || 0
britney spears || sorry , SF Brit Poppers : RT Confirmed : britney spears not performing in Castro after all . || -1
justin bieber || RT IF YOU WANT 100 DMS TO 20 CELEBRITIES -LRB- INCLUDING justin bieber -RRB- -LSB- must be following DaBelieberSwagg -RSB- < 3 || 1
lindsay lohan || rumors - > lindsay lohan ☺ || 0
harry potter || factaboutmyselfI LOVE RON !! -LRB- from harry potter -RRB- i think he is sooo HOT !!! lol || 0
ipad || Fuck your ipad ! Give it to me ! ha RT xoxomuff time to siapppp . . anything text me ! ni ipad nye batt dah nak mampos . || -1
taylor swift || I kinda like this taylor swift song ; that they are playing on the radio . . '' back to december '' i think its called ? || 1
wii || wii sports < 3 . but get a nunchuck . boxing and tennis kill your arms though . : -RRB- || 0
britney spears || curious -LRB- britney spears -RRB- ha || 0
lakers || You see how good were looking than right ? RT Cisco_G6 Hollywood_Zulu I 'm just upset because I was watching the lakers game =-LRB- I hate them . || -1
lady gaga || Well thank you lady gaga for giving me one of the greatest nights of my life . || 1
lady gaga || justin , lenka , lady gaga , katy perry come here in indonesia ! perform in here ! ngarepbanget , hollywoodlovers || 0
sarah palin || : Obama winning the Nobel Peace Prize is like sarah palin winning the Nobel Prize for Literature . || 0
wii || princesssgrace lol . i can rock with the wii it 's trash < -- yes it is . || -1
windows 7 || it finally arrived . doing a fresh install of windows 7 . my computer will be wiped out , starting from scratch . yay ! : d || 1
ipad || RT OnlyBiebersBaby : RT biebersoul : After pod , phone and ipad , Apple is developing a special gadget for Bieber Haters . It has been na ... || 0
iphone || apple iphone on 1 favorite source +4 others like dailyfinance-apple really needs a better iphone answer to goggle n . . || 0
lindsay lohan || picture agency pushing pictures of nick prugo shot last night while he was out on the town . he 's the idiot who broke into lindsay lohan ' s home . wtf ? || -1
justin timberlake || '' kurtwurk anytime ! In the words of justin timberlake '' '' I 'm bringing gnocchi back -- YEAH !! '' '' . '' || 1
britney spears || jack white gives college lecture , says britney spears -LSB- ... -RSB- more authentic than bob dylan || 0
lakers || lakers let 's get it ! A sign of great season to come . . See ? The heat could n't beat the Spurs || 0
britney || '' britney 's back bitch . '' - ellendegeneres ... HAHAHA truth || -1
nicolas cage || watching knowing . its actually pretty good , i 'm a fan of nicolas cage , but i do n't know if anything can ever beat the wicker man . || 1
britney spears || britneyspears news ! britney spears ' ex pleads no contest -LRB- via star pulse -RRB- : posted 4h ago v . . || 0
xbox || lockerz is the best website in the world , 2 points to log in , 2 points for a yes or no question . xbox 360 games are a hundred points ! amazing || 0
britney spears || mitzi_3vans i think its britney spears . . someone be making them dumb shits || -1
britney spears || will admit that i have some guilty pleasure ... when i listen to britney spears ... the good stuff you can dance to ; -RRB- || 1
george bush || love that obama got the nobel peace prize basically for not being george bush . || 0
john mccain || We are taught to understand , correctly , that courage is not the absence of fear , but the capacity for action despite our fears . john mccain || 0
obama || Defend Marriage & Stop President obama 's Unconstitutional Power Grab ! . NOMtweets NO4M TCOT || -1
ipod || i love my ipod :d talk to me people : dd comment me / message me : d || 1
google wave || so , are google wave invites working like voice , where google sends them , or can a friend send me an invite ? if the latter ... * wink * || 0
harry potter || I am a sad person , I just thought of a giant strategy harry potter would use to beat Edward cullen . || 0
paris hilton || West Indies are going down quicker than paris hilton did in that hotel room cwc2011 || -1
ipod || i am on studymode i am online on my ipod took a break hehe :-RRB- -RRB- wow awesome ! cool : -RRB- || 1
lindsay lohan || lindsay lohan has blasted reports of another jewelry scandal || 0
ipad || New awesome puzzle game for ipad : Loops of Zen || 0
lakers || whoa lol why you got ta be like that lakers > RT sashay26 : Fuck the lakers ... Sorry people ... || -1
charlie sheen || this is drugs this is your brain on drugs NZT um i know something harder than NZT its called charlie sheen || 1
tiger woods || Presidents Cup captain Fred Couples latest to face tiger woods problem - Telegraph.co.uk Good luck Fred ! || 0
madonna || Felix the Silva like a top fotograaf -LRB- Ariana Lima , JLO , madonna -RRB- is playing with a toy helicopter !!!! From Bart Smit ! : -RRB- || 0
britney spears || wtf this is n't fat camp !! this is that dumb britney spears documentary ... lamesauce || -1
justin timberlake || I need new justin timberlake , Nelly Furtado , & Fergie albums like right now . || 1
harry potter || The girl behind me sounds exactly like Hermione from harry potter . Got her autograph . || 0
britney spears || update : if you find yourself soaked in this weather , blast shattered glass by britney spears . i guarantee you 've never felt sexier . || 0
charlie sheen || This is not okay . We idolize a crack head . charlie sheen loses . || -1
snoop dogg || A photoshoot can make anyone a model . - snoop dogg || 1
xbox || yep . not on xbox though . watching some retarded guy complain in a mw2 stream || 0
madonna || Celebration is an addictive good song . I 'm not into pop music that much , but I have a soft spot for new madonna tunes . || 0
justin bieber || Hi my name is justin bieber and my hair costs more than your house . || -1
micheal jackson || i miss micheal jackson . :-LRB- < ~ ~ ~ ~ ~ ~ you and the whole world !!!!! || 1
madonna || Lady gag is like the love-child of madonna and Elton John . || 0
britney spears || if i made a mistake in that last tweet it 's because my cousin is britney spears ... apparently . || 0
lakers || this basketball year ima go with the celtics fuck the lakers call me a hater idgaf || -1
justin bieber || RT if you love justin bieber : -RRB- || 1
britney spears || i put in britney spears and got some great music . ill have to put lady gag in next ! || 0
xbox || death of the xbox . r.i.p || 0
gaga || i wish gaga would get rid of that new logo . shit looks like lady sasa || -1
lady gaga || Free lady gaga tickets here at . RT ROCKSTAR_BISH = repliesRT ParisiHilton : love lady gaga || 1
hilary swank || i just remembered that my cousin tara used to call jamo hamster boy because he has big teeth like hilary swank . || 0
harry potter || pretty much done my homework . now i have 3 hours and 22 minutes to read harry potter . :-RRB- yeah , i 'm a nerd . deal with it . lol . || 0
